1731,9.803478e-15,92307964
1731,9.803478e-15,92103454
1731,9.803478e-15,96438184
1731,9.803478e-15,99692020
1731,9.803479e-15,94058912
1731,9.803478e-15,90737116
1731,9.803479e-15,94257674
1731,9.803477e-15,93911716
1731,9.803477e-15,98167672
1731,9.803478e-15,86097690
1731,9.803477e-15,91104972
1731,9.803477e-15,96074598
1731,9.803478e-15,92527318
1731,9.803479e-15,96912998
1731,9.803478e-15,98668022
